"ID","First.name","Surname","Playing.for","Jumper.No.","Round","Date","Kicks","Handballs","Disposals","Marks","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Venue","Attendance","Home.team","Away.team","Home.score","Away.score","Season"
13014,"Tyler","Sonsie","Richmond",40,"18","2024-07-14",3,0,3,2,0,1,0,1,1,0,0,0,0,0,0,1,2,0,2,0,0,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12504,"Tim","Taranto","Richmond",14,"18","2024-07-14",9,18,27,2,0,0,0,5,2,0,6,5,0,1,0,15,10,0,0,2,0,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
13095,"James","Trezise","Richmond",36,"18","2024-07-14",3,2,5,3,0,0,0,0,1,1,0,0,0,0,0,1,4,0,0,2,0,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12174,"Nick","Vlastuin","Richmond",1,"18","2024-07-14",11,6,17,6,0,0,0,5,2,2,0,2,0,1,0,3,12,0,0,1,0,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12782,"Lachie","Ash","Greater Western Sydney",7,"18","2024-07-14",13,8,21,3,0,0,0,3,2,3,2,4,0,1,0,5,16,0,0,3,0,1,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12772,"Toby","Bedford","Greater Western Sydney",14,"18","2024-07-14",4,9,13,2,1,0,0,13,0,1,3,1,0,0,0,3,9,0,0,1,0,1,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12904,"Kieren","Briggs","Greater Western Sydney",32,"18","2024-07-14",8,7,15,3,1,0,32,14,2,2,6,3,2,1,0,9,5,0,1,4,0,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12846,"Jack","Buckley","Greater Western Sydney",44,"18","2024-07-14",4,7,11,4,0,0,0,4,0,0,0,2,1,2,0,5,6,1,0,8,1,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
13054,"Aaron","Cadman","Greater Western Sydney",5,"18","2024-07-14",8,1,9,5,1,2,0,1,0,1,0,0,1,0,0,2,7,1,5,1,0,1,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12969,"Finn","Callaghan","Greater Western Sydney",17,"18","2024-07-14",6,15,21,3,0,0,0,4,3,2,4,3,0,0,0,6,15,0,0,2,0,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12028,"Stephen","Coniglio","Greater Western Sydney",3,"18","2024-07-14",9,7,16,0,0,0,0,2,4,1,5,5,0,1,0,5,7,0,0,0,0,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12629,"Isaac","Cumming","Greater Western Sydney",13,"18","2024-07-14",4,9,13,2,0,0,0,5,1,1,2,1,1,0,0,5,8,0,0,2,0,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12656,"Brent","Daniels","Greater Western Sydney",16,"18","2024-07-14",8,6,14,1,0,0,0,5,0,4,0,2,3,1,0,5,11,0,0,0,0,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
13164,"Joe","Fonti","Greater Western Sydney",37,"18","2024-07-14",3,11,14,2,0,0,0,2,4,0,0,6,0,1,0,3,12,0,0,1,0,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12770,"Tom","Green","Greater Western Sydney",12,"18","2024-07-14",15,22,37,3,0,0,0,7,1,2,4,7,0,1,3,17,21,0,0,0,0,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12025,"Toby","Greene","Greater Western Sydney",4,"18","2024-07-14",13,4,17,4,4,0,0,4,0,4,1,2,2,2,1,7,11,1,1,0,0,4,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12462,"Harry","Himmelberg","Greater Western Sydney",27,"18","2024-07-14",9,8,17,3,0,0,0,4,4,0,0,2,0,1,0,7,7,1,0,5,4,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12321,"Jesse","Hogan","Greater Western Sydney",23,"18","2024-07-14",7,3,10,4,4,0,0,0,0,0,0,1,0,0,0,3,7,1,2,1,0,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12750,"Connor","Idun","Greater Western Sydney",39,"18","2024-07-14",10,11,21,10,0,0,0,1,2,0,0,2,0,0,0,6,16,1,0,2,0,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
13131,"Darcy","Jones","Greater Western Sydney",2,"18","2024-07-14",6,5,11,0,1,0,0,4,0,3,0,0,0,0,0,5,6,0,0,2,0,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
13088,"Toby","McMullin","Greater Western Sydney",31,"18","2024-07-14",8,4,12,5,1,0,0,3,1,2,0,2,1,1,0,2,10,0,1,0,0,1,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12934,"James","Peatling","Greater Western Sydney",20,"18","2024-07-14",2,2,4,0,0,0,0,4,1,0,2,1,1,0,0,3,1,0,0,0,0,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12536,"Harry","Perryman","Greater Western Sydney",36,"18","2024-07-14",12,10,22,4,0,0,0,3,7,1,1,1,0,0,0,6,15,0,0,0,0,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12834,"Jake","Riccardi","Greater Western Sydney",26,"18","2024-07-14",13,5,18,7,1,2,4,2,1,4,0,2,0,1,0,2,16,2,5,1,0,2,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
13101,"Harvey","Thomas","Greater Western Sydney",28,"18","2024-07-14",8,8,16,3,1,0,0,1,0,4,0,0,0,0,0,5,10,1,1,1,0,2,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
11677,"Callan","Ward","Greater Western Sydney",8,"18","2024-07-14",8,5,13,4,2,0,0,1,1,0,0,3,1,1,0,2,11,0,2,3,1,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12143,"Lachie","Whitfield","Greater Western Sydney",6,"18","2024-07-14",21,14,35,12,0,0,0,2,6,1,1,3,0,1,2,5,22,0,0,0,0,0,"M.C.G.",19040,"Richmond","Greater Western Sydney",84,108,2024
12655,"Oscar","Allen","West Coast",12,"18","2024-07-14",5,2,7,4,3,0,0,1,0,0,0,2,1,0,0,3,4,1,3,1,0,1,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12383,"Tom","Barrass","West Coast",37,"18","2024-07-14",7,4,11,3,0,0,0,1,2,0,0,0,2,0,0,5,4,1,0,7,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12858,"Tyler","Brockman","West Coast",10,"18","2024-07-14",1,3,4,0,1,0,0,0,0,1,0,0,0,0,0,4,1,0,0,1,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12446,"Tom","Cole","West Coast",28,"18","2024-07-14",13,9,22,4,0,0,0,2,5,1,1,5,0,3,0,7,15,1,0,4,2,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
11937,"Jamie","Cripps","West Coast",15,"18","2024-07-14",8,5,13,6,1,2,0,4,0,4,0,4,1,2,0,4,11,0,0,1,0,1,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12334,"Liam","Duggan","West Coast",14,"18","2024-07-14",3,3,6,1,0,1,0,1,0,1,0,1,0,0,0,2,4,0,1,0,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12811,"Harry","Edwards","West Coast",42,"18","2024-07-14",6,2,8,3,0,0,0,2,6,0,0,1,2,0,0,6,2,2,0,6,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12911,"Luke","Edwards","West Coast",16,"18","2024-07-14",10,6,16,5,1,0,0,1,1,2,2,3,0,2,0,5,11,0,1,0,1,2,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
13038,"Reuben","Ginbey","West Coast",7,"18","2024-07-14",6,8,14,2,0,0,0,4,2,2,2,0,1,0,0,6,8,0,0,1,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12957,"Brady","Hough","West Coast",19,"18","2024-07-14",12,6,18,4,0,0,0,3,3,1,1,2,0,0,0,7,10,1,0,2,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
4729,"Jayden","Hunt","West Coast",5,"18","2024-07-14",10,10,20,3,0,0,0,2,3,4,3,2,1,0,0,5,14,0,0,2,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
13151,"Jack","Hutchinson","West Coast",44,"18","2024-07-14",4,4,8,3,1,1,0,0,0,0,1,2,0,0,0,2,6,0,1,2,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12637,"Jamaine","Jones","West Coast",31,"18","2024-07-14",3,3,6,3,0,1,0,1,0,2,0,1,0,0,0,1,5,0,0,0,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12595,"Tim","Kelly","West Coast",11,"18","2024-07-14",17,12,29,2,1,1,0,3,1,7,3,2,0,0,2,6,21,0,1,0,1,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
13070,"Ryan","Maric","West Coast",41,"18","2024-07-14",7,8,15,5,0,0,0,1,3,0,2,1,0,0,0,6,9,0,0,0,0,1,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
13111,"Harley","Reid","West Coast",9,"18","2024-07-14",6,14,20,0,0,0,0,2,1,2,7,3,3,1,0,11,10,0,0,2,2,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12600,"Liam","Ryan","West Coast",1,"18","2024-07-14",17,4,21,9,2,1,0,2,1,5,0,3,1,0,0,6,15,1,2,2,0,2,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
13008,"Zane","Trew","West Coast",26,"18","2024-07-14",9,12,21,4,0,0,0,8,2,4,5,2,1,0,0,9,13,0,0,1,0,2,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12601,"Jake","Waterman","West Coast",2,"18","2024-07-14",7,4,11,5,2,1,0,2,0,0,0,1,0,0,0,3,8,1,3,0,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12836,"Bailey","Williams","West Coast",32,"18","2024-07-14",7,3,10,4,0,0,33,5,0,3,2,1,2,0,0,4,4,1,0,0,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12962,"Jack","Williams","West Coast",34,"18","2024-07-14",4,6,10,2,1,0,5,2,0,0,1,0,1,0,0,4,6,0,0,1,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12546,"Alex","Witherden","West Coast",23,"18","2024-07-14",15,7,22,3,0,0,0,3,5,2,2,4,0,1,0,5,10,1,0,1,1,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12087,"Elliot","Yeo","West Coast",6,"18","2024-07-14",13,11,24,4,1,0,0,4,2,5,6,3,2,0,1,15,11,0,1,1,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12414,"Callum","Ah Chee","Brisbane Lions",4,"18","2024-07-14",5,4,9,2,1,0,0,4,0,3,1,1,0,1,0,7,3,1,1,1,0,2,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12340,"Harris","Andrews","Brisbane Lions",31,"18","2024-07-14",10,0,10,7,0,0,0,2,3,0,0,3,0,2,0,3,6,1,0,9,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
13040,"Will","Ashcroft","Brisbane Lions",8,"18","2024-07-14",9,6,15,2,1,0,0,2,0,6,2,2,0,1,0,4,12,0,0,0,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12610,"Zac","Bailey","Brisbane Lions",33,"18","2024-07-14",8,8,16,4,1,2,0,4,0,3,2,4,1,1,0,7,10,0,2,1,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12519,"Jarrod","Berry","Brisbane Lions",7,"18","2024-07-14",8,10,18,7,0,0,0,6,1,2,4,0,1,0,0,7,12,0,0,2,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
13142,"Shadeau","Brain","Brisbane Lions",34,"18","2024-07-14",8,2,10,6,0,0,0,1,3,1,0,1,0,0,0,3,7,1,0,4,0,1,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12277,"Charlie","Cameron","Brisbane Lions",23,"18","2024-07-14",3,1,4,1,2,0,0,3,0,1,1,0,1,0,0,3,1,0,0,2,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12199,"Joe","Daniher","Brisbane Lions",3,"18","2024-07-14",10,7,17,6,2,1,2,1,0,6,3,4,0,2,0,7,11,2,2,2,0,1,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12408,"Josh","Dunkley","Brisbane Lions",5,"18","2024-07-14",14,12,26,4,1,0,0,5,0,4,4,2,2,0,0,8,15,1,0,2,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
13072,"Jaspa","Fletcher","Brisbane Lions",28,"18","2024-07-14",10,5,15,7,0,0,0,1,0,1,1,1,2,0,0,7,9,2,1,3,1,2,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12454,"Eric","Hipwood","Brisbane Lions",30,"18","2024-07-14",6,2,8,5,2,0,0,2,0,2,0,4,0,2,0,0,8,0,3,1,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12654,"Darragh","Joyce","Brisbane Lions",41,"18","2024-07-14",9,3,12,4,0,0,0,0,5,0,0,1,0,0,0,3,7,1,0,2,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
11894,"Ryan","Lester","Brisbane Lions",35,"18","2024-07-14",8,2,10,5,0,0,0,3,1,0,0,1,0,1,0,2,7,0,0,2,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12968,"Kai","Lohmann","Brisbane Lions",1,"18","2024-07-14",7,8,15,6,2,2,0,2,0,1,1,1,0,1,0,7,9,1,3,0,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12518,"Hugh","McCluggage","Brisbane Lions",6,"18","2024-07-14",19,13,32,6,0,2,0,6,2,7,3,6,0,1,0,10,23,0,0,0,0,1,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12617,"Oscar","McInerney","Brisbane Lions",46,"18","2024-07-14",12,4,16,2,0,0,43,2,3,4,9,5,0,1,0,16,4,1,1,6,0,2,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12391,"Conor","McKenna","Brisbane Lions",26,"18","2024-07-14",7,1,8,4,0,0,0,0,3,1,0,1,0,0,0,1,5,0,0,0,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
13137,"Logan","Morris","Brisbane Lions",13,"18","2024-07-14",4,5,9,2,0,0,0,0,1,2,0,0,0,0,0,5,4,0,0,0,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12055,"Lachie","Neale","Brisbane Lions",9,"18","2024-07-14",19,15,34,2,2,1,0,9,1,3,13,6,0,3,3,19,14,0,1,0,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12592,"Cam","Rayner","Brisbane Lions",16,"18","2024-07-14",12,4,16,1,2,0,0,7,0,5,2,3,1,1,0,8,8,1,0,2,0,1,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
13138,"Bruce","Reville","Brisbane Lions",38,"18","2024-07-14",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
13026,"Darcy","Wilmot","Brisbane Lions",44,"18","2024-07-14",13,8,21,6,0,0,0,0,7,2,0,2,0,1,0,7,14,0,0,3,0,1,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
12076,"Dayne","Zorko","Brisbane Lions",15,"18","2024-07-14",13,5,18,5,0,0,0,5,2,2,1,1,1,0,0,5,9,1,0,1,0,1,"Perth Stadium",41489,"West Coast","Brisbane Lions",93,106,2024
13148,"Nate","Caddy","Essendon",30,"19","2024-07-19",9,2,11,3,2,1,0,2,0,3,0,3,2,0,0,7,4,2,1,2,1,1,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12755,"Jye","Caldwell","Essendon",6,"19","2024-07-19",11,9,20,3,1,0,0,6,2,1,3,3,2,2,0,10,11,0,1,1,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12852,"Nik","Cox","Essendon",13,"19","2024-07-19",9,2,11,5,3,0,0,3,1,2,1,4,2,1,0,8,5,2,2,0,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12810,"Sam","Draper","Essendon",2,"19","2024-07-19",9,5,14,5,1,1,21,1,0,5,5,2,2,1,0,8,6,3,2,4,0,1,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12925,"Sam","Durham","Essendon",22,"19","2024-07-19",13,14,27,3,1,0,0,5,2,7,8,8,1,4,1,12,16,0,0,1,4,1,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12696,"Xavier","Duursma","Essendon",28,"19","2024-07-19",11,11,22,8,0,0,0,0,3,4,1,0,1,0,0,4,18,0,0,1,1,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
11686,"Todd","Goldstein","Essendon",17,"19","2024-07-19",0,5,5,0,0,0,19,3,0,0,3,1,1,1,0,4,2,0,0,3,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12415,"Jade","Gresham","Essendon",11,"19","2024-07-19",6,6,12,1,2,0,0,2,1,1,2,5,0,2,0,5,7,0,0,1,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12612,"Matt","Guelfi","Essendon",35,"19","2024-07-19",2,4,6,1,0,0,0,3,0,0,0,0,1,0,0,3,3,0,0,2,0,1,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12853,"Harry","Jones","Essendon",23,"19","2024-07-19",6,2,8,3,2,0,0,1,0,1,1,1,0,0,0,6,2,2,1,2,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12335,"Jake","Kelly","Essendon",29,"19","2024-07-19",11,5,16,4,0,0,0,3,4,1,0,1,0,0,0,2,15,0,0,3,0,1,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12349,"Kyle","Langford","Essendon",4,"19","2024-07-19",15,7,22,12,2,1,0,3,2,5,0,3,0,1,0,7,15,1,5,2,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12377,"Jayden","Laverde","Essendon",15,"19","2024-07-19",10,7,17,8,0,0,0,1,3,0,1,1,0,0,0,3,14,0,0,5,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12945,"Nic","Martin","Essendon",37,"19","2024-07-19",12,10,22,6,0,0,0,6,0,4,1,3,2,1,0,9,13,1,0,0,0,1,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12491,"Andrew","McGrath","Essendon",1,"19","2024-07-19",16,7,23,2,0,0,0,5,5,2,2,3,3,0,0,9,10,1,0,1,5,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12580,"Ben","McKay","Essendon",32,"19","2024-07-19",5,14,19,5,0,0,0,3,1,1,0,3,0,0,0,12,7,1,0,11,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
13017,"Jye","Menzie","Essendon",47,"19","2024-07-19",6,7,13,2,0,0,0,0,0,4,0,4,0,0,0,7,5,0,0,0,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12241,"Zach","Merrett","Essendon",7,"19","2024-07-19",17,13,30,1,1,1,0,5,0,7,8,2,2,0,2,13,16,0,1,2,0,2,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12879,"Archie","Perkins","Essendon",16,"19","2024-07-19",2,0,2,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12437,"Mason","Redman","Essendon",27,"19","2024-07-19",17,7,24,5,1,0,0,1,3,5,0,2,0,0,0,0,19,0,0,1,4,1,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12631,"Jordan","Ridley","Essendon",14,"19","2024-07-19",14,8,22,6,0,0,0,2,4,1,0,0,0,0,0,5,13,0,0,6,1,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12022,"Dylan","Shiel","Essendon",9,"19","2024-07-19",11,10,21,4,0,0,0,4,3,2,3,4,0,2,0,6,13,0,0,0,0,1,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12167,"Jake","Stringer","Essendon",25,"19","2024-07-19",3,6,9,2,1,0,0,4,1,4,3,1,0,0,0,5,4,0,0,0,0,1,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12849,"Sam","Berry","Adelaide",3,"19","2024-07-19",10,8,18,1,1,0,0,4,1,5,3,4,1,2,0,9,11,0,0,0,1,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
13165,"Hugh","Bond","Adelaide",40,"19","2024-07-19",4,6,10,2,0,0,0,2,1,3,0,4,0,2,0,2,9,0,0,1,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12829,"Jordon","Butts","Adelaide",41,"19","2024-07-19",4,4,8,5,0,0,0,0,3,0,0,2,0,1,0,0,7,0,0,2,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12932,"Brayden","Cook","Adelaide",15,"19","2024-07-19",6,5,11,2,0,1,0,1,3,2,2,0,0,0,0,5,6,0,0,0,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12516,"Jordan","Dawson","Adelaide",12,"19","2024-07-19",14,6,20,2,0,0,0,5,3,6,3,3,1,0,0,7,13,1,0,0,1,1,"Docklands",36020,"Essendon","Adelaide",113,115,2024
13150,"Billy","Dowling","Adelaide",31,"19","2024-07-19",12,7,19,7,1,0,0,1,3,5,5,3,0,2,0,8,12,0,1,0,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12584,"Darcy","Fogarty","Adelaide",32,"19","2024-07-19",10,7,17,8,4,0,0,1,0,3,0,0,0,0,0,4,13,0,2,4,0,1,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12675,"Elliott","Himmelberg","Adelaide",34,"19","2024-07-19",3,6,9,1,0,0,1,2,0,0,1,0,0,0,0,6,2,0,0,0,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12727,"Mitch","Hinge","Adelaide",20,"19","2024-07-19",17,7,24,3,0,0,0,1,8,0,2,2,1,1,0,9,11,0,0,3,0,1,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12809,"Mark","Keane","Adelaide",48,"19","2024-07-19",8,4,12,2,0,0,0,1,4,1,1,5,0,1,0,4,3,0,1,7,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12434,"Ben","Keays","Adelaide",2,"19","2024-07-19",16,6,22,2,5,1,0,8,2,6,5,2,3,1,3,12,11,0,1,1,0,2,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12165,"Rory","Laird","Adelaide",29,"19","2024-07-19",11,18,29,2,0,0,0,7,0,3,7,3,3,3,0,11,16,0,0,2,0,2,"Docklands",36020,"Essendon","Adelaide",113,115,2024
13027,"Max","Michalanney","Adelaide",16,"19","2024-07-19",9,6,15,6,0,0,0,1,3,6,1,0,1,0,0,3,11,2,0,1,1,1,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12585,"Lachlan","Murphy","Adelaide",4,"19","2024-07-19",7,8,15,3,0,2,0,2,0,3,0,4,1,3,0,6,10,0,0,0,0,1,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12872,"Nick","Murray","Adelaide",28,"19","2024-07-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
13081,"Luke","Nankervis","Adelaide",27,"19","2024-07-19",6,6,12,2,0,0,0,3,2,1,1,1,0,1,0,3,8,0,0,5,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12473,"Reilly","OBrien","Adelaide",43,"19","2024-07-19",6,8,14,5,0,1,47,2,1,1,4,5,1,2,0,11,5,2,1,9,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12953,"Josh","Rachele","Adelaide",8,"19","2024-07-19",6,6,12,1,3,1,0,3,0,0,0,2,0,1,0,4,8,0,1,0,0,1,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12814,"Lachlan","Sholl","Adelaide",38,"19","2024-07-19",13,4,17,5,0,0,0,1,3,2,0,2,0,0,0,2,15,0,0,0,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
11891,"Brodie","Smith","Adelaide",33,"19","2024-07-19",9,6,15,3,0,0,0,3,3,1,0,4,0,0,0,5,8,0,0,3,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12952,"Jake","Soligo","Adelaide",14,"19","2024-07-19",9,12,21,4,0,1,0,4,1,1,1,2,1,0,0,7,16,0,1,1,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
13159,"Zac","Taylor","Adelaide",19,"19","2024-07-19",6,11,17,2,1,0,0,6,1,3,4,1,2,0,0,9,8,0,0,0,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12892,"Riley","Thilthorpe","Adelaide",7,"19","2024-07-19",6,4,10,3,2,1,1,0,0,1,0,2,0,0,0,5,4,2,1,0,0,0,"Docklands",36020,"Essendon","Adelaide",113,115,2024
12558,"Josh","Battle","St Kilda",26,"19","2024-07-20",10,6,16,6,1,0,0,1,3,2,0,3,1,3,0,8,9,2,0,5,0,0,"Docklands",18251,"St Kilda","West Coast",113,41,2024
12483,"Riley","Bonner","St Kilda",36,"19","2024-07-20",15,7,22,4,0,0,0,0,3,2,0,2,1,0,0,4,14,0,0,1,1,0,"Docklands",18251,"St Kilda","West Coast",113,41,2024
12490,"Dan","Butler","St Kilda",16,"19","2024-07-20",9,2,11,4,2,0,0,4,0,3,2,2,2,1,0,5,5,1,2,1,0,0,"Docklands",18251,"St Kilda","West Coast",113,41,2024
12802,"Ryan","Byrnes","St Kilda",13,"19","2024-07-20",9,4,13,1,0,0,0,0,2,3,0,2,0,0,0,2,10,1,0,2,0,0,"Docklands",18251,"St Kilda","West Coast",113,41,2024
12591,"Hunter","Clark","St Kilda",11,"19","2024-07-20",13,8,21,4,0,1,0,4,0,5,1,4,0,1,0,9,13,0,1,1,0,0,"Docklands",18251,"St Kilda","West Coast",113,41,2024
13125,"Hugo","Garcia","St Kilda",34,"19","2024-07-20",2,3,5,1,0,0,0,3,0,0,1,1,0,0,0,1,4,0,0,0,0,0,"Docklands",18251,"St Kilda","West Coast",113,41,2024
12831,"Liam","Henry","St Kilda",23,"19","2024-07-20",5,6,11,4,0,0,0,2,1,4,1,3,0,1,0,3,7,0,1,1,0,1,"Docklands",18251,"St Kilda","West Coast",113,41,2024
12609,"Jack","Higgins","St Kilda",1,"19","2024-07-20",3,7,10,2,1,0,0,4,0,2,1,1,1,0,0,4,7,1,1,0,0,1,"Docklands",18251,"St Kilda","West Coast",113,41,2024
12060,"Bradley","Hill","St Kilda",8,"19","2024-07-20",10,8,18,2,0,0,0,1,1,1,0,2,0,0,0,3,13,0,1,0,2,0,"Docklands",18251,"St Kilda","West Coast",113,41,2024
